group	size	x	y	tooltip
2	2.76919745033119	3.217	73.6800975609756	United Arab Emirates population 2470810
3	4.10152018710409	8.043	44.1368048780488	Afghanistan population 18415307
5	2.8946585002763	2.54	72.2410731707317	Albania population 3341043
6	2.87189797810137	1.938	69.0294390243903	Armenia population 3173425
7	3.72797919907743	6.997	42.5016097560976	Angola population 12451945
8	4.90826792672148	2.717	72.8462926829268	Argentina population 35264070
10	3.38136194341112	1.42	76.9836585365854	Austria population 7959017
11	4.09555868889847	1.796	78.0780487804878	Australia population 18311000
12	2.13758689791403	2.021	73.5894390243902	Aruba population 83195
13	3.36423634179443	2.06	64.994	Azerbaijan population 7763000
14	2.91382918174466	1.518	69.7141951219512	Bosnia and Herzegovina population 3485575
15	2.24954626454101	1.667	75.0426341463415	Barbados population 263884
16	7.41850220009022	3.589	62.6621219512195	Bangladesh population 122400896
17	3.56055115273375	1.55	77.1873170731707	Belgium population 10156637
18	3.57705909825247	6.495	49.1594390243902	Burkina Faso population 10372562
19	3.41598920137072	1.24	70.8973170731707	Bulgaria population 8362826
20	2.37152348212424	2.994	73.280243902439	Bahrain population 579697
21	3.22836342769395	6.233	44.7584146341463	Burundi population 6294482
22	3.21677107666393	6.282	51.324512195122	Benin population 6176318
24	2.26746789971043	2.798	75.2239268292683	Brunei Darussalam population 302511
25	3.36809507046509	4.482	61.4872926829268	Bolivia population 7806953
26	8.2795683662355	2.474	68.7315609756098	Brazil population 164392423
27	2.25888504937171	2.443	70.3480487804878	Bahamas, The population 283678
28	2.34918936618749	4.474	57.6294390243903	Bhutan population 512594
29	2.62274551613702	3.866	57.4776585365854	Botswana population 1620989
30	3.56080960003158	1.31	68.6121951219512	Belarus population 10160000
31	2.22342224587425	4.008	73.2211463414634	Belize population 212375
32	4.66769336170413	1.592	78.2304878048781	Canada population 29671900
33	5.21606984998517	7.102	45.5966829268293	Congo, Dem. Rep. population 43122601
34	2.89589850770542	5.573	45.4801707317073	Central African Republic population 3350299
35	2.81856428790056	5.06	54.4214634146341	Congo, Rep. population 2797572
36	3.30205592142904	1.5	78.8960975609756	Switzerland population 7071850
37	3.87321956583807	5.469	50.7471219512195	Cote d'Ivoire population 14632391
38	3.87513507466072	2.321	75.3396341463415	Chile population 14662323
39	3.85291234997277	5.273	51.5999024390244	Cameroon population 14316949
40	19.0898081077199	1.828	70.5990243902439	China population 1217550000
41	4.98849013037827	2.823	69.7576097560976	Colombia population 37236124
42	2.92440306599998	2.686	77.0216585365854	Costa Rica population 3566605
43	3.62265455172674	1.609	75.457243902439	Cuba population 10980758
44	2.31150119347452	4.388	67.6031951219512	Cape Verde population 408790
46	2.45655824370985	2.035	77.405756097561	Cyprus population 873246
