group	size	x	y	tooltip
2	2.63911223672393	4.566	71.861243902439	United Arab Emirates population 1707085
3	3.63990079138843	7.937	42.0211951219512	Afghanistan population 11215323
5	2.90311331249204	3.38	71.7542195121951	Albania population 3404408
6	2.9212988439617	2.565	67.9126097560976	Armenia population 3542720
7	3.55242129881703	7.182	41.091243902439	Angola population 10051133
8	4.77775501173093	3.016	71.2921707317073	Argentina population 32170407
10	3.35156741603911	1.45	75.2480487804878	Austria population 7619567
11	4.00807517274694	1.838	76.7136585365854	Australia population 16814400
12	2.11667799530337	2.272	73.3444878048781	Aruba population 61032
13	3.30501938283483	2.8	65.0892682926829	Azerbaijan population 7104058
14	3.04821134861805	1.775	68.8140243902439	Bosnia and Herzegovina population 4584734
15	2.24691732610623	1.758	74.2505365853659	Barbados population 258443
16	7.01329797453199	4.728	58.9580731707317	Bangladesh population 104779345
17	3.54363245989888	1.58	75.6326829268293	Belgium population 9937697
18	3.43425191150877	6.889	48.3846341463415	Burkina Faso population 8579825
19	3.45888908290053	1.9	71.7224390243903	Bulgaria population 8876972
20	2.33821382826081	3.852	72.3097073170732	Bahrain population 481142
21	3.14286749740654	6.508	46.8498048780488	Burundi population 5449339
22	3.07660466445437	6.805	48.1980487804878	Benin population 4836240
24	2.24265455631469	3.608	73.3810975609756	Brunei Darussalam population 249743
25	3.26123632887196	4.952	58.2189268292683	Bolivia population 6635658
26	7.93968016478668	2.917	65.9543658536585	Brazil population 147078659
27	2.24370017133423	2.654	69.4268048780488	Bahamas, The population 251863
28	2.35495511859739	5.907	51.8628780487805	Bhutan population 529519
29	2.56677533646612	4.863	64.0963902439024	Botswana population 1343440
30	3.56157784955802	2.03	71.5878048780488	Belarus population 10170000
31	2.20726644697115	4.584	72.3260487804878	Belize population 183368
32	4.56253259186998	1.77	77.0656097560976	Canada population 27379000
33	4.84421013117441	7.047	46.7759024390244	Congo, Dem. Rep. population 33727905
34	2.8264433083812	5.826	49.1595609756098	Central African Republic population 2851604
35	2.74538975504302	5.431	56.573512195122	Congo, Rep. population 2320488
36	3.2623060865099	1.56	77.4212195121951	Switzerland population 6646912
37	3.6757703407093	6.399	52.8558536585366	Cote d'Ivoire population 11711125
38	3.76432084851724	2.64	73.2819024390244	Chile population 12981032
39	3.67618898600918	6.004	53.3008780487805	Cameroon population 11716975
40	18.381015821931	2.444	69.2469268292683	China population 1118650000
41	4.79869890284799	3.155	68.1778292682927	Colombia population 32657292
42	2.84787514542848	3.254	75.5396585365854	Costa Rica population 3001196
43	3.58701604284408	1.785	74.4300487804878	Cuba population 10503898
44	2.28639349544014	5.441	64.6254878048781	Cape Verde population 346209
46	2.42324067341537	2.43	76.344268292683	Cyprus population 751047
47	3.57618471318024	1.874	71.6756097560976	Czech Republic population 10361068
48	6.34621860688485	1.42	75.1228780487805	Germany population 78751283
49	2.3651500787404	6.267	51.1088048780488	Djibouti population 560124
50	3.10912857297574	1.62	74.799756097561	Denmark population 5132594
52	3.30455545263635	3.537	67.2051463414634	Dominican Republic population 7099011
53	4.47673525778034	4.954	66.6150731707317	Algeria population 25576596
54	3.53967787859872	3.793	68.3415365853659	Ecuador population 9886866
55	2.61248064886935	2.21	70.0390243902439	Estonia population 1568131
56	5.63894748873315	4.522	61.368512195122	Egypt, Arab Rep. population 55207254
57	2.87686092605897	6.26	47.4790243902439	Eritrea population 3209606
58	5.05027312354129	1.36	76.8136585365854	Spain population 38791473
59	5.33732714347556	7.083	46.5579024390244	Ethiopia population 46435325
60	3.09078564243609	1.71	74.7921951219512	Finland population 4964371
61	2.41560782427302	3.427	65.3438536585366	Fiji population 724355
62	2.14677825857122	5.052	66.0845853658537	Micronesia, Fed. Sts. population 94091
64	5.73351181078311	1.79	76.3487804878049	France population 58113622
65	2.46901583173202	5.187	61.0672682926829	Gabon population 921314
66	5.7000512244385	1.8	75.5829268292683	United Kingdom population 57076711
67	2.14903260044065	3.966	68.2620731707317	Grenada population 96871
68	3.07292872378299	2.217	70.1985609756098	Georgia population 4803300
69	3.84747074650129	5.725	56.3380487804878	Ghana population 14233006
