group	size	x	y	tooltip
2	2.15832237717556	6.893	53.7608292682927	United Arab Emirates population 108774
3	3.48049974515691	7.7	31.8320243902439	Afghanistan population 9141783
5	2.64137820867519	5.808	64.1623414634146	Albania population 1719181
6	2.69227785949251	4.435	66.701487804878	Armenia population 2002170
7	3.11101742821142	7.385	33.7870975609756	Angola population 5150076
8	4.25991804067997	3.089	65.389243902439	Argentina population 21295290
10	3.30738894838198	2.798	69.309512195122	Austria population 7129864
11	3.60490971007659	3.442	70.9424390243903	Australia population 10742000
12	2.11162842128348	4.471	66.3655365853659	Aruba population 56226
13	2.99933777684876	5.591	61.6445853658537	Azerbaijan population 4167558
14	2.90376528615745	3.849	61.5188292682927	Bosnia and Herzegovina population 3409319
15	2.23398373501326	4.269	65.6108048780488	Barbados population 232514
16	5.54532372679467	6.79	48.8019024390244	Bangladesh population 52403243
17	3.48686940406273	2.592	70.219512195122	Belgium population 9220578
18	3.0903406689281	6.344	36.8775609756098	Burkina Faso population 4960325
19	3.38603649298562	2.24	69.4919512195122	Bulgaria population 8012946
20	2.20124114736704	7.168	54.6219756097561	Bahrain population 173107
21	2.83264681349703	6.801	41.8668780487805	Burundi population 2894510
22	2.77423640987589	6.394	36.179243902439	Benin population 2503232
24	2.14305722279036	6.448	63.4029756097561	Brunei Darussalam population 89595
25	2.9164310213712	6.648	43.2725365853659	Bolivia population 3505427
26	6.30561017497159	6.143	55.411756097561	Brazil population 77286629
27	2.16738764711211	4.45	63.9529512195122	Bahamas, The population 121083
28	2.23513118219419	6.67	37.5782195121951	Bhutan population 234758
29	2.36185981248008	6.649	51.2455365853659	Botswana population 550152
30	3.41506580621976	2.5	68.8120487804878	Belarus population 8351928
31	2.14944889567642	6.46	61.8984878048781	Belize population 97389
32	4.11282962654516	3.681	71.3670731707317	Canada population 18614000
33	3.96135261237104	6.03	41.451512195122	Congo, Dem. Rep. population 16041247
34	2.6102294270106	5.891	37.3187804878049	Central African Republic population 1556656
35	2.50503851118977	5.967	49.8399756097561	Congo, Rep. population 1067589
36	3.15585685940506	2.464	71.1960975609756	Switzerland population 5573815
37	2.94669699776237	7.501	40.7545365853659	Cote d'Ivoire population 3740503
38	3.38903976029686	5.463	57.8295609756098	Chile population 8047690
39	3.15792545121055	5.866	42.4059512195122	Cameroon population 5593768
40	14.6373281293471	5.602	44.7041951219512	China population 665770000
41	4.01831674444431	6.776	57.7348536585366	Colombia population 16986307
42	2.58502909740255	7.221	62.7389512195122	Costa Rica population 1431088
43	3.33647160901291	4.509	64.9006829268293	Cuba population 7450405
44	2.22891096451412	6.953	49.1239512195122	Cape Verde population 222725
46	2.37087532132809	3.421	70.2499756097561	Cyprus population 577691
47	3.51911510785916	2.12	69.7868292682927	Czech Republic population 9624660
48	6.21379595958416	2.44	70.0100975609756	Germany population 74025784
49	2.1468673000072	7.805	39.4818292682927	Djibouti population 94200
50	3.05539453291728	2.544	72.319756097561	Denmark population 4647727
52	2.92098621844456	7.404	53.232243902439	Dominican Republic population 3540319
53	3.68531971236457	7.364	48.0688536585366	Algeria population 11844928
54	3.07027151699939	6.708	54.3500975609756	Ecuador population 4779559
55	2.54570017212456	1.96	69.0655365853658	Estonia population 1245700
56	4.66403738814029	6.584	46.7697073170732	Egypt, Arab Rep. population 29590639
57	2.59355254614472	6.84	39.9479756097561	Eritrea population 1472966
58	4.727778188176	2.796	69.5190243902439	Spain population 31023366
59	4.35992502466425	6.885	39.6971463414634	Ethiopia population 23221344
60	3.03748187510301	2.637	68.5778048780488	Finland population 4491443
61	2.31638594198237	6.085	56.8113658536585	Fiji population 421576
62	2.10168888467686	6.905	58.3835853658537	Micronesia, Fed. Sts. population 47387
64	5.39274546563926	2.89	70.3146341463415	France population 47990159
65	2.3480726531152	4.207	40.3700975609756	Gabon population 509348
66	5.57385479329414	2.859	70.9268292682927	United Kingdom population 53250000
67	2.14540970319592	6.442	63.3108292682927	Grenada population 92424
68	2.94920179932715	2.95	64.2297073170732	Georgia population 3760300
69	3.30333090308448	6.827	46.6138048780488	Ghana population 7085698
71	2.30161646898218	5.672	34.0109756097561	Gambia, The population 383525
72	2.9402336760163	6.489	32.5340975609756	Guinea population 3689661
73	2.24667287582074	5.529	37.3319268292683	Equatorial Guinea population 257940
74	3.42320505065938	2.234	69.3679024390244	Greece population 8448233
75	3.02324681776664	6.49	46.8214634146342	Guatemala population 4369153
76	2.1251826751619	5.984	62.2191951219512	Guam population 69607
77	2.39282485579694	5.67	35.0500731707317	Guinea-Bissau population 647572
78	2.3753672187506	6.291	53.4889512195122	Guyana population 591665
