group	size	x	y	tooltip
2	3.42264064262068	1.749	76.5736097560976	United Arab Emirates population 8441537
3	4.60978219848159	6.288	48.2821951219512	Afghanistan population 28397812
5	2.86868939308871	1.536	76.9009512195122	Albania population 3150143
6	2.84252530480313	1.736	73.7835609756098	Armenia population 2963496
7	4.16526303739804	5.443	50.6536585365854	Angola population 19549124
8	5.11188562031524	2.211	75.6321463414634	Argentina population 40374224
10	3.41826968922819	1.44	80.3829268292683	Austria population 8389771
11	4.30042114528745	1.87	81.6951219512195	Australia population 22065300
12	2.15278866437808	1.699	74.9751707317073	Aruba population 101597
13	3.47339810928686	1.92	70.5065121951219	Azerbaijan population 9054332
14	2.95996067962352	1.148	75.4004390243903	Bosnia and Herzegovina population 3845929
15	2.25736004273153	1.551	76.5728292682927	Barbados population 280396
16	8.0208421027245	2.245	68.6348048780488	Bangladesh population 151125475
17	3.61634679681485	1.84	80.2341463414634	Belgium population 10895586
18	3.93047518354167	5.85	54.9241951219512	Burkina Faso population 15540284
19	3.34397850668913	1.49	73.5121951219512	Bulgaria population 7534289
20	2.54697631065282	2.54	75.0238292682927	Bahrain population 1251513
21	3.48785117887346	4.338	49.8772195121951	Burundi population 9232753
22	3.51001918139293	5.287	55.5855853658537	Benin population 9509798
23	2.12081114339525	1.764	79.2885365853658	Bermuda population 65124
24	2.30831957854835	2.042	77.9320243902439	Brunei Darussalam population 400569
25	3.5605483858942	3.348	66.2685609756098	Bolivia population 10156601
26	8.84291253655553	1.83	73.0995365853658	Brazil population 195210154
27	2.2923163363758	1.896	75.2221219512195	Bahamas, The population 360498
28	2.41346213100819	2.399	66.9088536585366	Bhutan population 716939
29	2.68656660559189	2.75	53.109512195122	Botswana population 1969341
30	3.50844583529661	1.44	70.4048780487805	Belarus population 9490000
31	2.2701823285741	2.79	75.8399512195122	Belize population 308595
32	4.86097123790604	1.6269	80.7978048780488	Canada population 34126547
33	5.86228162574143	5.775	48.0695853658537	Congo, Dem. Rep. population 62191161
34	3.02099007363065	4.631	47.6184634146341	Central African Republic population 4349921
35	2.99261297894136	4.544	56.9601951219512	Congo, Rep. population 4111715
36	3.3696683387062	1.52	82.2463414634147	Switzerland population 7824909
37	4.13331330320671	4.432	54.7415609756098	Cote d'Ivoire population 18976588
38	4.02806583158698	1.862	78.8857317073171	Chile population 17150760
39	4.22402441922093	4.487	51.062756097561	Cameroon population 20624343
40	19.9132351709377	1.598	73.2730975609756	China population 1337705000
41	5.33766757181389	2.1	73.4296829268293	Colombia population 46444798
42	3.05788697182702	1.848	79.1926097560976	Costa Rica population 4669685
43	3.64475324917308	1.467	78.9641463414634	Cuba population 11281768
44	2.34049663860386	2.405	73.7740487804878	Cape Verde population 487601
46	2.51353919777242	1.476	79.3803902439025	Cyprus population 1103685
47	3.58821677662129	1.49	77.4243902439025	Czech Republic population 10519792
48	6.42892764842413	1.39	79.9878048780488	Germany population 81776930
49	2.44613881497026	3.75	57.5273902439024	Djibouti population 834036
50	3.1531420583205	1.87	79.1	Denmark population 5547683
52	3.54976626081109	2.58	73.2000243902439	Dominican Republic population 10016797
53	4.98152671786173	2.264	72.8525365853659	Algeria population 37062820
54	3.89667860557975	2.479	75.4622926829268	Ecuador population 15001072
55	2.56608102287983	1.63	75.4292682926829	Estonia population 1340161
56	6.32753513837894	2.733	72.9752682926829	Egypt, Arab Rep. population 78075705
57	3.17309296347804	4.453	60.9941951219512	Eritrea population 5741159
58	5.32420700626357	1.38	81.6268292682927	Spain population 46070971
59	6.57068393381769	4.193	58.7150975609756	Ethiopia population 87095281
60	3.13380765123057	1.87	79.8707317073171	Finland population 5363352
61	2.45321309226558	2.668	69.2258292682927	Fiji population 860559
62	2.15436776800302	3.451	68.7648292682927	Micronesia, Fed. Sts. population 103619
64	5.9494921886792	2.03	81.3682926829268	France population 65031235
65	2.61014411974172	3.25	62.2866829268293	Gabon population 1556222
66	5.86476563015304	1.98	80.4024390243902	United Kingdom population 62271177
67	2.15518762176065	2.235	75.6604390243903	Grenada population 104677
68	3.03300487118979	1.555	73.3273414634146	Georgia population 4452800
69	4.41227941366907	4.17	63.8372682926829	Ghana population 24262901
70	2.11235560112064	2.2	70.2390243902439	Greenland population 56905
71	2.6341300314441	4.896	58.1600243902439	Gambia, The population 1680640
72	3.61489524346113	5.246	53.6385853658537	Guinea population 10876033
73	2.40739195275306	5.185	50.8408048780488	Equatorial Guinea population 696167
74	3.64662875362932	1.51	80.3878048780488	Greece population 11307502
75	3.85450576546946	3.983	70.8254146341463	Guatemala population 14341576
76	2.19292381079721	2.47	75.9942682926829	Guam population 159440
77	2.61609138571777	5.063	47.7006585365854	Guinea-Bissau population 1586624
78	2.43306734154811	2.262	69.5491463414634	Guyana population 786126
79	3.29765922749795	1.127	82.9780487804878	Hong Kong SAR, China population 7024200
80	3.35171267626899	3.139	72.8259268292683	Honduras population 7621204
81	3.0289331171284	1.46	76.4756097560976	Croatia population 4417800
82	3.54042038408965	3.34	61.763	Haiti population 9896400
83	3.5484675527294	1.25	74.2073170731707	Hungary population 10000023
84	9.59814393434188	2.117	68.8896585365854	Indonesia population 240676485
85	3.03550463943422	2.07	80.8951219512195	Ireland population 4474356
86	3.35192525870341	3.03	81.6024390243903	Israel population 7623600
88	19.0059083938958	2.625	65.1313414634146	India population 1205624648
89	4.72509535407946	4.702	68.4860487804878	Iraq population 30962380
90	6.22620278888583	1.67	72.7518536585366	Iran, Islamic Rep. population 74462314
91	2.27434352798414	2.2	81.8975609756098	Iceland population 318041
92	5.8088794566628	1.41	81.7365853658537	Italy population 60483385
93	2.19297229645578	1.46	79.832	Channel Islands population 159518
