group	size	x	y	tooltip
2	3.17882370390712	1.906	76.0384390243903	United Arab Emirates population 5797347
3	4.51387310510746	6.7	47.2053170731707	Afghanistan population 26349243
5	2.87090656689235	1.635	76.4734146341464	Albania population 3166222
6	2.84627317742309	1.731	73.3278292682927	Armenia population 2989882
7	4.06103794093755	5.898	49.4352926829268	Angola population 17712824
8	5.07142833664221	2.254	75.1149756097561	Argentina population 39331357
10	3.41072460545968	1.38	79.9829268292683	Austria population 8300788
11	4.24504125590111	1.931	81.2926829268293	Australia population 21015900
12	2.1524916468373	1.74	74.5282926829268	Aruba population 101219
13	3.43437525237882	1.97	69.7486585365854	Azerbaijan population 8581300
14	2.96279715204574	1.179	74.9686097560976	Bosnia and Herzegovina population 3868665
15	2.25543323418868	1.518	76.1293658536585	Barbados population 276277
16	7.92711520633945	2.427	67.6666585365854	Bangladesh population 146457067
17	3.59619467836334	1.82	79.7829268292683	Belgium population 10625700
18	3.84760506203177	5.961	53.4769512195122	Burkina Faso population 14235075
19	3.35512981910903	1.42	72.6634146341463	Bulgaria population 7659764
20	2.49660002252443	2.609	74.6312926829268	Bahrain population 1032353
21	3.41306273546947	4.736	48.5466341463415	Burundi population 8328312
22	3.44488839606369	5.511	54.4307317073171	Benin population 8707490
23	2.12057662017668	1.7568	78.8614390243903	Bermuda population 64888
24	2.30078622019235	2.119	77.5241951219512	Brunei Darussalam population 381440
25	3.52319906574838	3.551	65.3477317073171	Bolivia population 9676456
26	8.75092061032919	1.944	72.1099512195122	Brazil population 189996976
27	2.28464599908614	1.876	74.3654390243903	Bahamas, The population 342049
28	2.40241494171048	2.668	65.7590975609756	Bhutan population 679365
29	2.67704016893044	2.91	52.0689512195122	Botswana population 1915187
30	3.51400140250274	1.37	70.2034146341464	Belarus population 9560000
31	2.26004899490075	2.971	75.1118536585366	Belize population 286196
32	4.81025557263651	1.6589	80.8043902439024	Canada population 32927517
33	5.70365506653363	6.152	47.3492926829268	Congo, Dem. Rep. population 57187942
34	2.99203064331998	4.903	45.4825365853659	Central African Republic population 4106897
35	2.94901957452179	4.665	55.7704146341463	Congo, Rep. population 3758858
36	3.34547942426015	1.46	81.7414634146342	Switzerland population 7551117
37	4.07473981022513	4.691	52.7258780487805	Cote d'Ivoire population 17949061
38	3.99936535878205	1.904	78.5342682926829	Chile population 16668892
39	4.14011025609905	4.696	49.8151707317073	Cameroon population 19097676
40	19.7800345004877	1.643	72.6125853658537	China population 1317885000
41	5.26697502080754	2.454	72.7537804878049	Colombia population 44498390
42	3.03421468965466	1.954	78.8214146341464	Costa Rica population 4463226
43	3.6462041937625	1.52	78.285243902439	Cuba population 11301674
44	2.33912434015083	2.659	73.0108536585366	Cape Verde population 483713
45	2.18032815142941	2	75.3634146341464	Curacao population 139841
46	2.5039701274308	1.503	78.8579024390244	Cyprus population 1063095
47	3.57413583674887	1.44	76.7243902439025	Czech Republic population 10334160
48	6.44216232534968	1.37	79.5341463414634	Germany population 82266372
49	2.43653309188431	4.005	56.3565365853659	Djibouti population 798690
50	3.1441365266843	1.84	78.1951219512195	Denmark population 5461438
52	3.51835341560408	2.686	72.5044634146342	Dominican Republic population 9615015
53	4.90137146073418	2.383	72.1509024390244	Algeria population 35097043
54	3.84976691925445	2.599	75.0049512195122	Ecuador population 14268397
55	2.56640107610822	1.63	72.8146341463415	Estonia population 1341672
56	6.21959259847148	2.877	72.1922195121951	Egypt, Arab Rep. population 74229577
57	3.11745120255648	4.732	59.6392195121951	Eritrea population 5209846
58	5.28091637813057	1.39	80.8731707317073	Spain population 44878945
59	6.3925927232376	4.703	56.7239268292683	Ethiopia population 80440708
60	3.1258851050295	1.83	79.2634146341464	Finland population 5288720
61	2.44650320916922	2.774	68.8316341463415	Fiji population 835392
62	2.1555118850772	3.661	68.2274878048781	Micronesia, Fed. Sts. population 105097
64	5.91843520439415	1.98	80.8146341463415	France population 64012572
65	2.58836132119237	3.386	60.8991463414634	Gabon population 1447388
66	5.82469401505087	1.9	79.4487804878049	United Kingdom population 60986649
67	2.15434212596823	2.301	75.146756097561	Grenada population 103586
68	3.0255003499979	1.571	72.8413414634146	Georgia population 4388400
69	4.32429927179832	4.352	62.300243902439	Ghana population 22525659
70	2.11198135585622	2.23	68.4390243902439	Greenland population 56555
71	2.6048498144482	5.133	57.2200487804878	Gambia, The population 1529406
72	3.55209940413701	5.483	52.1885609756098	Guinea population 10046967
73	2.39038875949828	5.393	49.9526341463415	Equatorial Guinea population 639618
74	3.63824997312115	1.41	79.4390243902439	Greece population 11192763
75	3.78707651436863	4.199	70.1250487804878	Guatemala population 13317931
76	2.19223312118977	2.556	75.4598292682927	Guam population 158331
77	2.59584584369512	5.303	46.6426829268293	Guinea-Bissau population 1484337
78	2.42869183750175	2.34	68.3481707317073	Guyana population 770407
79	3.28764774433798	1.028	82.3268292682927	Hong Kong SAR, China population 6916300
80	3.31183733023963	3.339	71.9589024390244	Honduras population 7178436
