group	size	x	y	tooltip
2	2.6019461528308	4.86	71.2575365853659	United Arab Emirates population 1514798
3	3.62873001058432	7.893	41.399	Afghanistan population 11063107
4	2.11917186601303	1.9	73.0082926829268	Antigua and Barbuda population 63484
5	2.88257429173965	3.65	71.7749268292683	Albania population 3251512
6	2.91007814711094	2.549	68.5769268292683	Armenia population 3457054
7	3.514082362802	7.202	40.9779756097561	Angola population 9561022
8	4.73792538014773	3.056	70.9223902439024	Argentina population 31254574
10	3.34756987229195	1.42	74.6692682926829	Austria population 7574586
11	3.97492112839874	1.845	76.1517073170732	Australia population 16263900
12	2.11750053631442	2.307	73.2427073170732	Aruba population 61835
13	3.28486228824355	2.9026	65.5259268292683	Azerbaijan population 6886428
14	3.03726358891333	1.887	71.0824146341463	Bosnia and Herzegovina population 4489555
15	2.24597171463366	1.786	73.8416341463415	Barbados population 256500
16	6.88479696924135	5.126	57.9363658536585	Bangladesh population 99476987
17	3.5383817247763	1.55	75.3658536585366	Belgium population 9870234
18	3.39699418644548	6.965	48.2338292682927	Burkina Faso population 8140076
19	3.46662832779693	1.96	71.5268292682927	Bulgaria population 8971359
20	2.32661888761057	4.124	71.9515853658537	Bahrain population 449006
21	3.10632567020555	6.494	47.8301463414634	Burundi population 5106707
22	3.0437855376385	6.904	47.402756097561	Benin population 4546136
24	2.23575470857654	3.715	72.8234878048781	Brunei Darussalam population 235982
25	3.23194524297501	5.029	57.0088780487805	Bolivia population 6331219
26	7.83144959456255	3.17	65.1934634146342	Brazil population 141767626
27	2.23949733309134	2.728	69.3271219512195	Bahamas, The population 243397
28	2.34525082599357	6.141	50.5361463414634	Bhutan population 501192
29	2.54954807030632	5.214	63.6917804878049	Botswana population 1263269
30	3.55703969808774	2.03	70.990243902439	Belarus population 10111000
31	2.20192122006087	4.771	71.9660731707317	Belize population 174250
32	4.52343318303946	1.68	76.739512195122	Canada population 26550000
33	4.75915014660184	6.957	46.5677073170732	Congo, Dem. Rep. population 31740965
34	2.81018955341413	5.902	49.6130487804878	Central African Republic population 2740708
35	2.72541698150652	5.596	57.0150975609756	Congo, Rep. population 2198025
36	3.25259558952558	1.55	77.1975609756098	Switzerland population 6545106
37	3.61880351528301	6.689	53.1137804878049	Cote d'Ivoire population 10928719
38	3.73417007988475	2.653	72.6234878048781	Chile population 12541298
39	3.62640193209701	6.152	53.1960975609756	Cameroon population 11031515
40	18.1255799191296	2.594	68.7973170731707	China population 1084035000
41	4.74264823552991	3.275	67.9340487804878	Colombia population 31362479
42	2.8259405832075	3.38	75.1170487804878	Costa Rica population 2848141
43	3.57045596981613	1.827	74.3905609756098	Cuba population 10285920
44	2.28335158543668	5.68	63.6721951219512	Cape Verde population 338984
46	2.41532635753188	2.45	76.0153902439024	Cyprus population 723380
47	3.57513806938591	1.91	71.4456097560976	Czech Republic population 10347318
48	6.32099536128895	1.43	74.6962682926829	Germany population 77839920
49	2.3401279895543	6.424	50.5949024390244	Djibouti population 486555
50	3.10852608224106	1.5	74.6912195121951	Denmark population 5127024
51	2.12780063887752	3	71.9634146341463	Dominica population 72368
52	3.27768895464824	3.695	66.1581951219512	Dominican Republic population 6809797
53	4.41043145712037	5.441	65.3669024390244	Algeria population 24225748
54	3.50263276739814	4.061	67.2482195121951	Ecuador population 9417031
55	2.60935711853258	2.26	70.6439024390244	Estonia population 1552221
56	5.55794043713783	4.827	60.1521463414634	Egypt, Arab Rep. population 52776850
57	2.85175959300801	6.345	46.0761707317073	Eritrea population 3028719
58	5.04394959312244	1.47	76.7280487804878	Spain population 38630820
59	5.22927449044713	7.061	45.5015365853659	Ethiopia population 43477401
60	3.08723399303362	1.59	74.5919512195122	Finland population 4932123
61	2.41481027284789	3.512	64.8732926829268	Fiji population 721594
62	2.14341644375888	5.299	65.8585853658537	Micronesia, Fed. Sts. population 90024
64	5.7131908792062	1.83	75.8	France population 57482783
65	2.45627233472115	5.185	60.2577804878049	Gabon population 872158
66	5.69113724117326	1.82	75.280487804878	United Kingdom population 56802050
67	2.15103909406726	4.146	67.0341463414634	Grenada population 99381
68	3.06622295308962	2.26	70.0147073170732	Georgia population 4743500
69	3.79798728993939	5.935	55.3458536585366	Ghana population 13480997
71	2.43802629162734	6.166	52.4534634146342	Gambia, The population 804134
72	3.13377771398196	6.879	42.2454634146342	Guinea population 5363069
73	2.2841791699969	5.881	45.5308292682927	Equatorial Guinea population 340942
74	3.54851185712381	1.5	76.2514878048781	Greece population 10000595
75	3.41057853496465	5.764	60.6946097560976	Guatemala population 8299070
76	2.16798916985352	3.108	71.3375365853659	Guam population 121924
77	2.4767521230601	6.728	42.2952195121951	Guinea-Bissau population 951816
78	2.41974975081574	2.749	60.712243902439	Guyana population 738779
79	3.15758690025824	1.311	76.8829268292683	Hong Kong SAR, China population 5590500
80	3.03823430980626	5.441	64.7471463414634	Honduras population 4497954
81	3.06582916795203	1.64	71.470243902439	Croatia population 4740000
82	3.2652078499233	5.799	53.770756097561	Haiti population 6677487
83	3.59522063731638	1.81	69.6512195121951	Hungary population 10612741
84	8.36770030796042	3.472	60.8652195121951	Indonesia population 169039084
85	2.92095209795114	2.31	74.0633170731707	Ireland population 3540057
86	3.02322888390016	3.01	75.2585365853659	Israel population 4369000
88	15.9934875545634	4.143	57.5884390243902	India population 816328792
89	3.97722627995767	6.157	62.0253658536585	Iraq population 16301879
90	5.51046538346449	5.76	55.4142195121951	Iran, Islamic Rep. population 51377914
91	2.24072712849107	2.05	77.3390243902439	Iceland population 245859
92	5.68462890047168	1.28	76.2251219512195	Italy population 56601931
93	2.17823755422358	1.446	74.7818292682927	Channel Islands population 136716
94	2.75021934873451	3.143	70.9564390243902	Jamaica population 2350600
95	2.82562962020416	6.5	69.6275853658537	Jordan population 2846000
96	7.4116382996791	1.69	78.4836585365854	Japan population 122091000
97	4.25157466886144	6.602	59.6787317073171	Kenya population 21138372
98	2.99657859194315	4.039	65.5676097560976	Kyrgyz Republic population 4144600
99	3.4081933543505	6.297	54.2961463414634	Cambodia population 8271042
100	2.12152088038518	4.4	54.6951219512195	Kiribati population 65841
