group	size	x	y	tooltip
2	2.89843252931024	2.301	75.2608780487805	United Arab Emirates population 3369254
3	4.35457226554922	7.294	46.0924390243902	Afghanistan population 23116142
5	2.88092473504341	1.941	75.5420243902439	Albania population 3239385
6	2.85278873511656	1.704	72.2783902439025	Armenia population 3036032
7	3.92305457671775	6.533	47.3933658536585	Angola population 15421075
8	5.01781576952936	2.341	74.3442926829268	Argentina population 37970411
10	3.39539181819422	1.38	78.6317073170732	Austria population 8121423
11	4.184359805975	1.748	80.2390243902439	Australia population 19895400
12	2.14914844390971	1.805	73.966	Aruba population 97015
13	3.40504340758721	1.9	67.9943170731707	Azerbaijan population 8234100
14	2.96616892323786	1.273	74.6348780487805	Bosnia and Herzegovina population 3895779
15	2.25286930207384	1.504	75.7052926829268	Barbados population 270844
16	7.77810761615697	2.802	66.1098536585366	Bangladesh population 139185986
17	3.57733065687089	1.66	78.1292682926829	Belgium population 10376133
18	3.74229748596641	6.117	51.4323658536585	Burkina Faso population 12659086
19	3.36954994212987	1.23	72.0658536585366	Bulgaria population 7823557
20	2.42915350273534	2.629	74.1552926829268	Bahrain population 772058
21	3.31966798772884	5.333	47.0215609756098	Burundi population 7264340
22	3.35565341456913	5.764	53.3014878048781	Benin population 7665681
24	2.2894925233991	2.25	76.8808048780488	Brunei Darussalam population 353649
25	3.47033866725489	3.899	64.0275121951219	Bolivia population 9016787
26	8.6028308242033	2.203	70.9961463414634	Brazil population 181752951
27	2.27328481112229	1.881	72.7371707317073	Bahamas, The population 315624
28	2.3831838138828	3.199	63.7316097560976	Bhutan population 616383
29	2.66224853806682	3.149	49.3273414634146	Botswana population 1832602
30	3.53266146271269	1.21	68.5536585365854	Belarus population 9797000
31	2.24687020443233	3.301	74.0136585365854	Belize population 258346
32	4.75632470960526	1.53	79.8390243902439	Canada population 31676000
33	5.49658049349891	6.644	46.541243902439	Congo, Dem. Rep. population 50972323
34	2.9579228497622	5.256	43.6721951219512	Central African Republic population 3829636
35	2.8976530989124	4.827	54.5296585365854	Congo, Rep. population 3363418
36	3.32643623086025	1.39	80.5365853658537	Switzerland population 7339001
37	4.01376523722167	4.997	50.7328292682927	Cote d'Ivoire population 16909801
38	3.95856281627271	1.985	77.8511707317073	Chile population 15995658
39	4.03234991994258	4.886	49.4355609756098	Cameroon population 17223277
40	19.5800126732891	1.692	71.7648780487805	China population 1288400000
41	5.16908926389708	2.542	71.7882195121951	Colombia population 41872051
42	2.99976818913044	2.204	78.2855853658537	Costa Rica population 4171145
43	3.64213750021961	1.61	77.0808292682927	Cuba population 11245926
44	2.33313903522422	3.195	71.0676341463415	Cape Verde population 466939
46	2.48826748935128	1.577	78.3301951219512	Cyprus population 998142
47	3.56444484553321	1.18	75.1707317073171	Czech Republic population 10207362
48	6.44938717315344	1.34	78.3804878048781	Germany population 82534176
49	2.42438342573795	4.445	54.7893902439024	Djibouti population 755085
50	3.13668365387083	1.76	77.1439024390244	Denmark population 5390574
52	3.47478016793131	2.809	71.6406097560976	Dominican Republic population 9071318
53	4.81349410255357	2.49	71.059	Algeria population 33003442
54	3.78451594203227	2.791	74.299243902439	Ecuador population 13279806
55	2.56891222552002	1.37	71.3170731707317	Estonia population 1353557
56	6.08096146208077	3.114	70.6915609756098	Egypt, Arab Rep. population 69432477
57	3.03529346662206	5.135	57.6539268292683	Eritrea population 4472533
58	5.17409885544078	1.31	79.619512195122	Spain population 42004522
59	6.15543715701998	5.498	53.618	Ethiopia population 71989666
60	3.11779117963947	1.76	78.3682926829268	Finland population 5213014
61	2.44159599816379	2.954	68.1602682926829	Fiji population 817224
62	2.15683206121158	4.008	67.6171463414634	Micronesia, Fed. Sts. population 106816
64	5.86387476230665	1.89	79.2634146341464	France population 62242474
65	2.56090005516623	3.718	59.483756097561	Gabon population 1315820
66	5.77988955343159	1.71	78.4463414634146	United Kingdom population 59566259
67	2.1533934849115	2.41	74.2989512195122	Grenada population 102369
68	3.01851768291117	1.577	72.2758292682927	Georgia population 4328900
69	4.20655535567223	4.525	59.7857317073171	Ghana population 20301686
71	2.56785524133442	5.426	56.0655609756098	Gambia, The population 1348548
72	3.48557844225152	5.769	49.9737317073171	Guinea population 9204581
73	2.36790795807975	5.622	48.9889268292683	Equatorial Guinea population 568552
74	3.62581179313844	1.28	78.8414634146341	Greece population 11023514
75	3.70075673413688	4.546	69.0421219512195	Guatemala population 12062835
76	2.19191590666289	2.721	74.7411219512195	Guam population 157823
77	2.5703864838654	5.616	45.6397804878049	Guinea-Bissau population 1360559
78	2.42396692421154	2.419	66.1368780487805	Guyana population 753612
79	3.2702517389454	0.901	81.3292682926829	Hong Kong SAR, China population 6730800
80	3.26052414342657	3.676	71.0034634146342	Honduras population 6628171
81	3.03151763672371	1.33	74.6139024390244	Croatia population 4440000
82	3.46866075032676	3.955	59.1417804878049	Haiti population 8996229
83	3.55846810185393	1.27	72.3	Hungary population 10129552
84	9.23375063066013	2.353	66.5165365853659	Indonesia population 218145617
85	2.97859496420046	1.96	77.9175609756098	Ireland population 3996521
86	3.26636508344988	2.95	79.6487804878049	Israel population 6689700
88	18.197949060128	2.933	62.6709512195122	India population 1093786762
89	4.49521039969278	5.098	69.5260975609756	Iraq population 25959531
90	6.0547407021086	1.924	70.7073902439025	Iran, Islamic Rep. population 68543171
91	2.26157804125122	1.99	80.9634146341464	Iceland population 289521
92	5.71712544144688	1.29	79.9317073170732	Italy population 57604658
93	2.18826647368136	1.408	78.3238292682927	Channel Islands population 152039
94	2.79298127823354	2.526	70.9821951219512	Jamaica population 2625700
95	3.11251956246552	3.6506666667	72.4203658536585	Jordan population 5164000
96	7.53494520960352	1.29	81.76	Japan population 127718000
97	4.85166880504957	4.965	52.127243902439	Kenya population 33905011
98	3.09943012084752	2.5	68.2560975609756	Kyrgyz Republic population 5043300
99	3.7611458382423	3.327	58.8894390243903	Cambodia population 12934369
101	2.36853953334882	5.283	58.5316585365854	Comoros population 570491
103	4.37147608026254	2.053	67.4055853658537	Korea, Dem. Rep. population 23449180
104	5.38810562586656	1.19	77.260243902439	Korea, Rep. population 47859000
105	2.63843271790968	2.343	68.189512195122	Kosovo population 1703466
106	2.7117854598332	2.305	73.9738292682927	Kuwait population 2116353
108	3.8908485689545	2.03	65.8658536585366	Kazakhstan population 14909019
109	3.16054318545997	3.626	63.1923170731707	Lao PDR population 5619069
110	2.94029094987053	2.073	71.1293414634146	Lebanon population 3690110
111	2.19436448054562	2.101	73.7414634146342	St. Lucia population 161766
113	4.14432749914547	2.279	73.1815609756098	Sri Lanka population 19173000
114	2.8651031169764	5.673	49.6259268292683	Liberia population 3124222
115	2.67412328756165	3.755	44.363756097561	Lesotho population 1898757
116	2.90970260168502	1.26	72.0609756097561	Lithuania population 3454205
