group	size	x	y	tooltip
2	2.71259213645917	3.784	72.9353414634146	United Arab Emirates population 2121143
3	3.9076658686563	8.034	43.2420975609756	Afghanistan population 15175325
5	2.90482117315711	2.784	71.487	Albania population 3417280
6	2.89848846308568	2.295	68.012756097561	Armenia population 3369673
7	3.65133136503881	7.093	41.4781951219512	Angola population 11372156
8	4.85406247756087	2.875	72.171756097561	Argentina population 33961947
10	3.3767190020597	1.48	76.1063414634146	Austria population 7905633
11	4.05836956304196	1.859	77.8780487804878	Australia population 17667000
12	2.12792258339455	2.149	73.5053170731707	Aruba population 72498
13	3.34046771257715	2.7	64.1540243902439	Azerbaijan population 7495000
14	2.96452505001081	1.556	65.9418536585366	Bosnia and Herzegovina population 3882548
15	2.2485011156412	1.719	74.782243902439	Barbados population 261714
16	7.24978878377712	4.021	61.0467317073171	Bangladesh population 114897543
17	3.55499513725566	1.61	76.3453658536585	Belgium population 10084475
18	3.51340499886329	6.681	48.7100243902439	Burkina Faso population 9552473
19	3.42523291459138	1.45	71.3468292682927	Bulgaria population 8472313
20	2.35704125288493	3.303	72.8810975609756	Bahrain population 535711
21	3.19963564396688	6.432	44.753756097561	Burundi population 6003704
22	3.15674942114723	6.526	50.0734634146341	Benin population 5582420
24	2.25701307925361	3.197	74.4508292682927	Brunei Darussalam population 279652
25	3.32224706905798	4.742	60.2537804878049	Bolivia population 7292745
26	8.13696787569549	2.583	67.5368048780488	Brazil population 157011131
27	2.25299306689758	2.601	69.6311707317073	Bahamas, The population 271105
28	2.35140190717171	5.155	54.9941219512195	Bhutan population 519056
29	2.60005127801598	4.252	61.9767073170732	Botswana population 1505303
30	3.56686850492275	1.61	68.9707317073171	Belarus population 10239000
31	2.21580086347659	4.286	72.901	Belize population 198420
32	4.62972494154096	1.7	77.6851219512195	Canada population 28833410.3605443
33	5.06853482904015	7.14	46.492512195122	Congo, Dem. Rep. population 39257294
34	2.86523093440036	5.653	47.3506097560976	Central African Republic population 3125144
35	2.78579823740529	5.183	55.1599268292683	Congo, Rep. population 2578424
36	3.28969206312562	1.51	78.0853658536586	Switzerland population 6938265
37	3.79092688277911	5.84	51.7321951219512	Cote d'Ivoire population 13375363
38	3.82955490347659	2.51	74.4951951219512	Chile population 13958378
39	3.77706965437485	5.62	52.6668780487805	Cameroon population 13169247
40	18.8130883899756	2.007	70.0546341463415	China population 1178440000
41	4.90811887947354	2.966	68.8749024390244	Colombia population 35260456
42	2.89079779913559	2.917	76.3815853658537	Costa Rica population 3312307
43	3.61084377083592	1.65	74.7769024390244	Cuba population 10821551
44	2.29985169242576	4.863	66.3601219512195	Cape Verde population 379100
46	2.44202763539209	2.278	76.9679756097561	Cyprus population 818814
47	3.57380779032845	1.67	72.7678048780488	Czech Republic population 10329855
48	6.41209023008769	1.28	75.8707317073171	Germany population 81156363
49	2.39108922699055	5.779	52.1314878048781	Djibouti population 641900
50	3.1151714999154	1.75	75.1168292682927	Denmark population 5188628
52	3.35764392132873	3.262	68.9648780487805	Dominican Republic population 7688196
53	4.59871740097527	3.957	67.976	Algeria population 28157560
54	3.61194357238463	3.368	70.3200243902439	Ecuador population 10836327
55	2.59781343894166	1.45	67.909756097561	Estonia population 1494128
56	5.7716788463553	3.876	64.1127073170732	Egypt, Arab Rep. population 59307778
57	2.89513871124408	6.042	50.692243902439	Eritrea population 3344626
58	5.06587993401604	1.27	77.5465853658537	Spain population 39189400
59	5.57747298030517	6.97	48.398	Ethiopia population 53357867
60	3.10195237181471	1.81	75.7051219512195	Finland population 5066447
61	2.42433763906078	3.33	66.2241463414634	Fiji population 754923
62	2.15461464603796	4.766	66.5357073170732	Micronesia, Fed. Sts. population 103937
64	5.7652273501668	1.73	77.3	France population 59105073
65	2.49495641849845	5.015	61.3609512195122	Gabon population 1025559
66	5.72080058608336	1.82	76.3853658536585	United Kingdom population 57718614
67	2.15017982675626	3.401	70.7642926829268	Grenada population 98302
68	3.08491235397321	2.013	70.3386097560976	Georgia population 4911100
69	3.95314229741207	5.278	57.8559512195122	Ghana population 15907265
71	2.49074219460294	6.009	53.3804390243902	Gambia, The population 1008242
72	3.3079618250419	6.547	44.9085853658537	Guinea population 7136110
73	2.31326619564968	5.902	47.7722926829268	Equatorial Guinea population 413387
74	3.58411357846375	1.34	77.390243902439	Greece population 10465528
75	3.51182525966958	5.397	63.8934634146341	Guatemala population 9532550
76	2.18031418351123	3.101	72.7625609756098	Guam population 139820
77	2.51015319378286	6.486	43.310243902439	Guinea-Bissau population 1089235
78	2.4155094047655	2.534	61.7111219512195	Guyana population 724014
79	3.18932305255898	1.342	78.0317073170732	Hong Kong SAR, China population 5901000
80	3.1291955057399	4.846	67.6783658536585	Honduras population 5319841
81	3.05451604466799	1.52	71.5224390243903	Croatia population 4640000
82	3.34493242732434	5.103	56.3900731707317	Haiti population 7544982
83	3.57591493588588	1.69	69.1012195121951	Hungary population 10357523
