group	size	x	y	tooltip
2	2.17667967804186	6.861	56.066243902439	United Arab Emirates population 134411
3	3.51298158158617	7.7	32.5910487804878	Afghanistan population 9547131
5	2.66037994418361	5.586	65.4376829268293	Albania population 1822299
6	2.71544606206612	4.161	67.5580975609756	Armenia population 2138133
7	3.13132334421249	7.425	34.5883170731707	Angola population 5339893
8	4.29513101245514	3.068	65.5390731707317	Argentina population 21963952
10	3.31597842431813	2.77	69.9219512195122	Austria population 7223801
11	3.63636273985239	3.146	70.8809756097561	Australia population 11167000
12	2.11248789216803	4.059	67.0442926829268	Aruba population 57029
13	3.03217472409849	5.468	62.4574146341463	Azerbaijan population 4445653
14	2.91622827234451	3.619	62.705756097561	Bosnia and Herzegovina population 3503878
15	2.23498831291154	4.094	66.4747073170732	Barbados population 234478
16	5.64868650777839	6.846	49.9818536585366	Bangladesh population 55503132
17	3.49952315425421	2.712	70.7551219512195	Belgium population 9378113
18	3.10547810819876	6.414	37.8664878048781	Burkina Faso population 5098892
19	3.39736022328997	2.19	71.1212195121951	Bulgaria population 8144340
20	2.20692243218869	7.192	57.3574146341464	Bahrain population 182774
21	2.84939600983038	6.801	42.5067073170732	Burundi population 3011957
22	2.78700890443644	6.497	36.7753170731707	Benin population 2586362
24	2.1498776392837	6.227	64.4106097560976	Brunei Darussalam population 97924
25	2.93728529157489	6.607	43.903512195122	Bolivia population 3666584
26	6.43542458945352	5.953	56.2676341463415	Brazil population 82017016
27	2.1761943139368	4.22	64.6497073170732	Bahamas, The population 133697
28	2.24099055057472	6.67	38.1816829268293	Bhutan population 246388
29	2.37153381251549	6.681	51.921756097561	Botswana population 579729
30	3.42959474316718	2.31	69.2564390243903	Belarus population 8524224
31	2.15394062224809	6.42	62.9436097560976	Belize population 103070
32	4.1528125251215	3.456	71.7763414634146	Canada population 19325000
33	4.013413687002	6.067	41.918	Congo, Dem. Rep. population 16903899
34	2.62188324223439	5.925	38.2253658536585	Central African Republic population 1616515
35	2.51885722367294	6.056	50.9404390243903	Congo, Rep. population 1126573
36	3.1779973520152	2.852	72.0778048780488	Switzerland population 5789228
37	2.98508808756332	7.639	41.1034146341463	Cote d'Ivoire population 4049675
38	3.42377850135056	5.185	58.7809512195122	Chile population 8455039
39	3.18421471320127	5.958	43.2786585365854	Cameroon population 5850454
40	14.9428923747733	5.793	48.5743902439025	China population 698355000
41	4.0789771607191	6.661	58.633756097561	Colombia population 18022435
42	2.60552799939305	6.886	63.8366585365854	Costa Rica population 1532828
